,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2955,0.378,https://api.spotify.com/v1/audio-analysis/2OYmCSVGmN5vXuG5dX5LKY,0.749,218413.0,0.48,2OYmCSVGmN5vXuG5dX5LKY,0.00132,0.0,0.0974,-8.374,1.0,0.0285,99.859,4.0,https://api.spotify.com/v1/tracks/2OYmCSVGmN5vXuG5dX5LKY,audio_features,spotify:track:2OYmCSVGmN5vXuG5dX5LKY,0.664
2956,0.799,https://api.spotify.com/v1/audio-analysis/2pdIHTUPqW8PXXz6aqVFcH,0.604,228880.0,0.268,2pdIHTUPqW8PXXz6aqVFcH,0.0269,2.0,0.102,-12.655,0.0,0.0378,117.278,4.0,https://api.spotify.com/v1/tracks/2pdIHTUPqW8PXXz6aqVFcH,audio_features,spotify:track:2pdIHTUPqW8PXXz6aqVFcH,0.267
2957,0.385,https://api.spotify.com/v1/audio-analysis/4jJ3OcLol9X4pQ9xMOYq3O,0.488,250667.0,0.543,4jJ3OcLol9X4pQ9xMOYq3O,0.00313,7.0,0.142,-9.654,1.0,0.0529,122.373,4.0,https://api.spotify.com/v1/tracks/4jJ3OcLol9X4pQ9xMOYq3O,audio_features,spotify:track:4jJ3OcLol9X4pQ9xMOYq3O,0.422
2958,0.00285,https://api.spotify.com/v1/audio-analysis/6OKOwqVfeZ8cb6bicdjkzT,0.428,333573.0,0.616,6OKOwqVfeZ8cb6bicdjkzT,0.00501,0.0,0.101,-8.03,1.0,0.0354,71.903,4.0,https://api.spotify.com/v1/tracks/6OKOwqVfeZ8cb6bicdjkzT,audio_features,spotify:track:6OKOwqVfeZ8cb6bicdjkzT,0.244
2959,0.905,https://api.spotify.com/v1/audio-analysis/5hKp4fDRjIzloS541vaQbz,0.516,124707.0,0.293,5hKp4fDRjIzloS541vaQbz,0.0971,7.0,0.123,-11.471,1.0,0.033,99.858,4.0,https://api.spotify.com/v1/tracks/5hKp4fDRjIzloS541vaQbz,audio_features,spotify:track:5hKp4fDRjIzloS541vaQbz,0.283
2960,0.892,https://api.spotify.com/v1/audio-analysis/0CPaVNmseZdaYgLHMUMik5,0.298,113563.0,0.161,0CPaVNmseZdaYgLHMUMik5,0.205,6.0,0.134,-13.782,0.0,0.0337,105.426,4.0,https://api.spotify.com/v1/tracks/0CPaVNmseZdaYgLHMUMik5,audio_features,spotify:track:0CPaVNmseZdaYgLHMUMik5,0.0761
2961,0.0114,https://api.spotify.com/v1/audio-analysis/6onuhjuPtuPA3n7tiIZBhO,0.496,301311.0,0.779,6onuhjuPtuPA3n7tiIZBhO,0.0125,2.0,0.289,-6.11,0.0,0.0336,149.997,4.0,https://api.spotify.com/v1/tracks/6onuhjuPtuPA3n7tiIZBhO,audio_features,spotify:track:6onuhjuPtuPA3n7tiIZBhO,0.357
2962,0.241,https://api.spotify.com/v1/audio-analysis/4MbS4oNEbGOaiCi1rfZ2Pw,0.738,202773.0,0.613,4MbS4oNEbGOaiCi1rfZ2Pw,0.0,7.0,0.11,-6.295,1.0,0.0315,113.234,3.0,https://api.spotify.com/v1/tracks/4MbS4oNEbGOaiCi1rfZ2Pw,audio_features,spotify:track:4MbS4oNEbGOaiCi1rfZ2Pw,0.401
2963,0.0369,https://api.spotify.com/v1/audio-analysis/5y0ocJhsJ4XrQLECh39wQV,0.549,257221.0,0.623,5y0ocJhsJ4XrQLECh39wQV,7.61e-05,10.0,0.126,-7.33,0.0,0.0296,87.616,4.0,https://api.spotify.com/v1/tracks/5y0ocJhsJ4XrQLECh39wQV,audio_features,spotify:track:5y0ocJhsJ4XrQLECh39wQV,0.393
2964,0.0318,https://api.spotify.com/v1/audio-analysis/0o5KGzoadotmrzhEBdfhov,0.73,205069.0,0.829,0o5KGzoadotmrzhEBdfhov,0.00295,7.0,0.207,-4.955,0.0,0.052,126.949,4.0,https://api.spotify.com/v1/tracks/0o5KGzoadotmrzhEBdfhov,audio_features,spotify:track:0o5KGzoadotmrzhEBdfhov,0.918
2965,0.45,https://api.spotify.com/v1/audio-analysis/4MnRFORpAoazlbjnoBN8zE,0.221,239299.0,0.323,4MnRFORpAoazlbjnoBN8zE,0.34,3.0,0.115,-11.509,1.0,0.0395,155.782,4.0,https://api.spotify.com/v1/tracks/4MnRFORpAoazlbjnoBN8zE,audio_features,spotify:track:4MnRFORpAoazlbjnoBN8zE,0.0488
2966,0.0514,https://api.spotify.com/v1/audio-analysis/0RbNcBIajxEvbYvfcXJNf4,0.47,28543.0,0.861,0RbNcBIajxEvbYvfcXJNf4,0.987,0.0,0.2,-8.918,1.0,0.0485,77.564,4.0,https://api.spotify.com/v1/tracks/0RbNcBIajxEvbYvfcXJNf4,audio_features,spotify:track:0RbNcBIajxEvbYvfcXJNf4,0.93
2967,0.476,https://api.spotify.com/v1/audio-analysis/4B7yLkxlNsmByJaXs84wkQ,0.465,175802.0,0.765,4B7yLkxlNsmByJaXs84wkQ,4.75e-06,2.0,0.357,-6.94,0.0,0.0492,128.056,4.0,https://api.spotify.com/v1/tracks/4B7yLkxlNsmByJaXs84wkQ,audio_features,spotify:track:4B7yLkxlNsmByJaXs84wkQ,0.175
2968,0.891,https://api.spotify.com/v1/audio-analysis/5KAHIDNM5awUmYWMqCKVvz,0.506,59886.0,0.644,5KAHIDNM5awUmYWMqCKVvz,0.925,2.0,0.321,-9.993,0.0,0.0409,127.282,5.0,https://api.spotify.com/v1/tracks/5KAHIDNM5awUmYWMqCKVvz,audio_features,spotify:track:5KAHIDNM5awUmYWMqCKVvz,0.396
2969,0.274,https://api.spotify.com/v1/audio-analysis/3yHaOslnkW1HrbNUWwZ9qt,0.509,306977.0,0.654,3yHaOslnkW1HrbNUWwZ9qt,0.0183,0.0,0.352,-6.516,1.0,0.0262,89.974,4.0,https://api.spotify.com/v1/tracks/3yHaOslnkW1HrbNUWwZ9qt,audio_features,spotify:track:3yHaOslnkW1HrbNUWwZ9qt,0.282
2970,0.944,https://api.spotify.com/v1/audio-analysis/1ysj4ThiNp8jQ8l7Y3Ef8c,0.232,193005.0,0.283,1ysj4ThiNp8jQ8l7Y3Ef8c,0.00327,11.0,0.0975,-9.634,1.0,0.032,174.7,4.0,https://api.spotify.com/v1/tracks/1ysj4ThiNp8jQ8l7Y3Ef8c,audio_features,spotify:track:1ysj4ThiNp8jQ8l7Y3Ef8c,0.253
2971,0.314,https://api.spotify.com/v1/audio-analysis/1jtM3kCMSe2T9rkO55hnE1,0.586,253056.0,0.88,1jtM3kCMSe2T9rkO55hnE1,0.835,0.0,0.0621,-5.736,1.0,0.0642,144.012,4.0,https://api.spotify.com/v1/tracks/1jtM3kCMSe2T9rkO55hnE1,audio_features,spotify:track:1jtM3kCMSe2T9rkO55hnE1,0.714
2972,0.486,https://api.spotify.com/v1/audio-analysis/2dN3Qz8fzqNNMmd9dWX8L0,0.0808,49352.0,0.165,2dN3Qz8fzqNNMmd9dWX8L0,0.759,5.0,0.266,-16.953,1.0,0.0407,173.53,3.0,https://api.spotify.com/v1/tracks/2dN3Qz8fzqNNMmd9dWX8L0,audio_features,spotify:track:2dN3Qz8fzqNNMmd9dWX8L0,0.08
2973,7.89e-05,https://api.spotify.com/v1/audio-analysis/2cop62KNgi55QqIozb5bMf,0.356,223915.0,0.915,2cop62KNgi55QqIozb5bMf,0.000857,0.0,0.177,-7.187,1.0,0.0862,172.978,4.0,https://api.spotify.com/v1/tracks/2cop62KNgi55QqIozb5bMf,audio_features,spotify:track:2cop62KNgi55QqIozb5bMf,0.487
2974,0.0124,https://api.spotify.com/v1/audio-analysis/4iwpCp7qdDLngGI3gsVTza,0.562,245728.0,0.724,4iwpCp7qdDLngGI3gsVTza,1.42e-06,6.0,0.223,-8.627,0.0,0.0271,113.056,4.0,https://api.spotify.com/v1/tracks/4iwpCp7qdDLngGI3gsVTza,audio_features,spotify:track:4iwpCp7qdDLngGI3gsVTza,0.855
2975,0.0856,https://api.spotify.com/v1/audio-analysis/1x9EqJg2UOhlhDAaTUyOIZ,0.447,171351.0,0.727,1x9EqJg2UOhlhDAaTUyOIZ,0.0,6.0,0.23,-7.041,0.0,0.0331,80.997,4.0,https://api.spotify.com/v1/tracks/1x9EqJg2UOhlhDAaTUyOIZ,audio_features,spotify:track:1x9EqJg2UOhlhDAaTUyOIZ,0.744
2976,0.419,https://api.spotify.com/v1/audio-analysis/01M9XvRcT8hEOf6NOLBHew,0.552,193866.0,0.513,01M9XvRcT8hEOf6NOLBHew,0.0,0.0,0.0618,-7.474,1.0,0.027,109.871,4.0,https://api.spotify.com/v1/tracks/01M9XvRcT8hEOf6NOLBHew,audio_features,spotify:track:01M9XvRcT8hEOf6NOLBHew,0.328
2977,0.00111,https://api.spotify.com/v1/audio-analysis/1JuflrFpkx9mhDwZ08Txx7,0.596,172004.0,0.755,1JuflrFpkx9mhDwZ08Txx7,2.94e-06,5.0,0.363,-8.251,1.0,0.0437,114.989,4.0,https://api.spotify.com/v1/tracks/1JuflrFpkx9mhDwZ08Txx7,audio_features,spotify:track:1JuflrFpkx9mhDwZ08Txx7,0.623
2978,0.000517,https://api.spotify.com/v1/audio-analysis/4lJCw7GFijl5Kn2iizagwU,0.52,180968.0,0.642,4lJCw7GFijl5Kn2iizagwU,0.0017,9.0,0.0794,-7.546,1.0,0.0434,88.967,4.0,https://api.spotify.com/v1/tracks/4lJCw7GFijl5Kn2iizagwU,audio_features,spotify:track:4lJCw7GFijl5Kn2iizagwU,0.449
2979,0.000878,https://api.spotify.com/v1/audio-analysis/1W0OCrMsRP1SLTEdw3JwEz,0.282,236253.0,0.566,1W0OCrMsRP1SLTEdw3JwEz,0.0,11.0,0.38,-6.924,0.0,0.0291,112.362,3.0,https://api.spotify.com/v1/tracks/1W0OCrMsRP1SLTEdw3JwEz,audio_features,spotify:track:1W0OCrMsRP1SLTEdw3JwEz,0.477
2980,0.00184,https://api.spotify.com/v1/audio-analysis/4QzJg2N57KhY0tDVmEVIgU,0.587,175410.0,0.796,4QzJg2N57KhY0tDVmEVIgU,0.16,9.0,0.0731,-7.235,0.0,0.0357,109.018,4.0,https://api.spotify.com/v1/tracks/4QzJg2N57KhY0tDVmEVIgU,audio_features,spotify:track:4QzJg2N57KhY0tDVmEVIgU,0.748
2981,0.0404,https://api.spotify.com/v1/audio-analysis/6S8vpYC4067FPhFteul9VN,0.485,210262.0,0.719,6S8vpYC4067FPhFteul9VN,0.0,9.0,0.32,-7.646,0.0,0.0478,112.963,4.0,https://api.spotify.com/v1/tracks/6S8vpYC4067FPhFteul9VN,audio_features,spotify:track:6S8vpYC4067FPhFteul9VN,0.285
2982,0.00339,https://api.spotify.com/v1/audio-analysis/0kA5wK89nsYHQ22UKzcFGv,0.544,255194.0,0.74,0kA5wK89nsYHQ22UKzcFGv,3.74e-06,4.0,0.0933,-8.096,0.0,0.0293,95.994,4.0,https://api.spotify.com/v1/tracks/0kA5wK89nsYHQ22UKzcFGv,audio_features,spotify:track:0kA5wK89nsYHQ22UKzcFGv,0.609
2983,0.116,https://api.spotify.com/v1/audio-analysis/1iPeDwic3VEt0T75NyVoaG,0.485,183704.0,0.579,1iPeDwic3VEt0T75NyVoaG,0.0,4.0,0.129,-8.611,1.0,0.0374,129.906,4.0,https://api.spotify.com/v1/tracks/1iPeDwic3VEt0T75NyVoaG,audio_features,spotify:track:1iPeDwic3VEt0T75NyVoaG,0.367
2984,0.00254,https://api.spotify.com/v1/audio-analysis/2QrfU81khdENzp0NcE47q1,0.514,185445.0,0.825,2QrfU81khdENzp0NcE47q1,0.000474,5.0,0.214,-6.65,1.0,0.0305,117.964,4.0,https://api.spotify.com/v1/tracks/2QrfU81khdENzp0NcE47q1,audio_features,spotify:track:2QrfU81khdENzp0NcE47q1,0.779
2985,7.83e-05,https://api.spotify.com/v1/audio-analysis/48aKUI1UR8SfSdjgFvbqlb,0.458,226944.0,0.923,48aKUI1UR8SfSdjgFvbqlb,0.0422,7.0,0.573,-6.241,1.0,0.0553,86.498,4.0,https://api.spotify.com/v1/tracks/48aKUI1UR8SfSdjgFvbqlb,audio_features,spotify:track:48aKUI1UR8SfSdjgFvbqlb,0.728
2986,0.00548,https://api.spotify.com/v1/audio-analysis/4Wg7fFccdDBL1sJGiu14w7,0.322,200673.0,0.868,4Wg7fFccdDBL1sJGiu14w7,4.34e-05,11.0,0.884,-6.1,0.0,0.134,129.918,4.0,https://api.spotify.com/v1/tracks/4Wg7fFccdDBL1sJGiu14w7,audio_features,spotify:track:4Wg7fFccdDBL1sJGiu14w7,0.4
2987,0.000116,https://api.spotify.com/v1/audio-analysis/38RoSgh6vo5rhDIaCJXXPc,0.426,217865.0,0.763,38RoSgh6vo5rhDIaCJXXPc,0.0384,2.0,0.0648,-5.812,1.0,0.0445,90.631,4.0,https://api.spotify.com/v1/tracks/38RoSgh6vo5rhDIaCJXXPc,audio_features,spotify:track:38RoSgh6vo5rhDIaCJXXPc,0.324
2988,0.00257,https://api.spotify.com/v1/audio-analysis/4AFQUAnosARNkW5bvtxUzn,0.285,175060.0,0.805,4AFQUAnosARNkW5bvtxUzn,0.0238,10.0,0.134,-6.063,0.0,0.0433,86.203,4.0,https://api.spotify.com/v1/tracks/4AFQUAnosARNkW5bvtxUzn,audio_features,spotify:track:4AFQUAnosARNkW5bvtxUzn,0.364
2989,0.00696,https://api.spotify.com/v1/audio-analysis/2H9E4Xr2WTabI9tPIsQKqU,0.231,406490.0,0.573,2H9E4Xr2WTabI9tPIsQKqU,0.00501,2.0,0.701,-8.284,1.0,0.0466,83.646,4.0,https://api.spotify.com/v1/tracks/2H9E4Xr2WTabI9tPIsQKqU,audio_features,spotify:track:2H9E4Xr2WTabI9tPIsQKqU,0.378
2990,0.393,https://api.spotify.com/v1/audio-analysis/0ua8Dcxr87WQGUowaf0SFb,0.557,222183.0,0.377,0ua8Dcxr87WQGUowaf0SFb,0.00744,4.0,0.115,-8.822,1.0,0.0289,111.191,4.0,https://api.spotify.com/v1/tracks/0ua8Dcxr87WQGUowaf0SFb,audio_features,spotify:track:0ua8Dcxr87WQGUowaf0SFb,0.383
2991,0.00186,https://api.spotify.com/v1/audio-analysis/3iQQB8TvX5a1yrDsJ5hawa,0.268,234840.0,0.746,3iQQB8TvX5a1yrDsJ5hawa,0.736,9.0,0.248,-7.14,0.0,0.0364,168.047,4.0,https://api.spotify.com/v1/tracks/3iQQB8TvX5a1yrDsJ5hawa,audio_features,spotify:track:3iQQB8TvX5a1yrDsJ5hawa,0.447
2992,0.00517,https://api.spotify.com/v1/audio-analysis/6MXdmkdFWHc1fVZPlHnszE,0.27,217680.0,0.82,6MXdmkdFWHc1fVZPlHnszE,0.567,0.0,0.253,-6.182,1.0,0.0442,162.035,4.0,https://api.spotify.com/v1/tracks/6MXdmkdFWHc1fVZPlHnszE,audio_features,spotify:track:6MXdmkdFWHc1fVZPlHnszE,0.365
2993,0.0632,https://api.spotify.com/v1/audio-analysis/4TukYESeszwXiPVCHTlL33,0.355,175027.0,0.835,4TukYESeszwXiPVCHTlL33,7.86e-05,7.0,0.367,-5.62,0.0,0.0502,122.1,4.0,https://api.spotify.com/v1/tracks/4TukYESeszwXiPVCHTlL33,audio_features,spotify:track:4TukYESeszwXiPVCHTlL33,0.392
2994,0.00121,https://api.spotify.com/v1/audio-analysis/5IXI6ABj1jIIS2wY5KFbZh,0.0889,179347.0,0.855,5IXI6ABj1jIIS2wY5KFbZh,6.76e-05,2.0,0.133,-5.613,1.0,0.0513,165.874,4.0,https://api.spotify.com/v1/tracks/5IXI6ABj1jIIS2wY5KFbZh,audio_features,spotify:track:5IXI6ABj1jIIS2wY5KFbZh,0.378
2995,0.00312,https://api.spotify.com/v1/audio-analysis/4d7z0fCOlVSCukXFQKMaA8,0.532,205680.0,0.808,4d7z0fCOlVSCukXFQKMaA8,0.31,9.0,0.0936,-7.408,0.0,0.0336,139.984,4.0,https://api.spotify.com/v1/tracks/4d7z0fCOlVSCukXFQKMaA8,audio_features,spotify:track:4d7z0fCOlVSCukXFQKMaA8,0.865
2996,0.154,https://api.spotify.com/v1/audio-analysis/2TFW8Qli7et3uwfMMXR0aP,0.216,200787.0,0.727,2TFW8Qli7et3uwfMMXR0aP,0.000295,9.0,0.348,-5.549,1.0,0.0487,155.7,4.0,https://api.spotify.com/v1/tracks/2TFW8Qli7et3uwfMMXR0aP,audio_features,spotify:track:2TFW8Qli7et3uwfMMXR0aP,0.393
2997,0.0544,https://api.spotify.com/v1/audio-analysis/2t9h6zAcEi3lMXZGTRbKEk,0.311,225880.0,0.568,2t9h6zAcEi3lMXZGTRbKEk,0.0863,8.0,0.362,-6.535,0.0,0.0705,131.929,4.0,https://api.spotify.com/v1/tracks/2t9h6zAcEi3lMXZGTRbKEk,audio_features,spotify:track:2t9h6zAcEi3lMXZGTRbKEk,0.202
2998,0.0013,https://api.spotify.com/v1/audio-analysis/5xsNPxVHJyjzVEdnxJddsP,0.248,199787.0,0.888,5xsNPxVHJyjzVEdnxJddsP,0.0242,9.0,0.563,-5.599,1.0,0.058,156.206,4.0,https://api.spotify.com/v1/tracks/5xsNPxVHJyjzVEdnxJddsP,audio_features,spotify:track:5xsNPxVHJyjzVEdnxJddsP,0.376
2999,0.0201,https://api.spotify.com/v1/audio-analysis/4KN2EhDzKKgrjhx2fSAXJ6,0.366,104640.0,0.857,4KN2EhDzKKgrjhx2fSAXJ6,0.0149,6.0,0.772,-4.666,0.0,0.0465,101.017,4.0,https://api.spotify.com/v1/tracks/4KN2EhDzKKgrjhx2fSAXJ6,audio_features,spotify:track:4KN2EhDzKKgrjhx2fSAXJ6,0.526
3000,0.00104,https://api.spotify.com/v1/audio-analysis/4lFx4PBpj74T4tIDsVVFw7,0.211,255227.0,0.623,4lFx4PBpj74T4tIDsVVFw7,0.729,6.0,0.178,-6.7,0.0,0.0451,92.761,4.0,https://api.spotify.com/v1/tracks/4lFx4PBpj74T4tIDsVVFw7,audio_features,spotify:track:4lFx4PBpj74T4tIDsVVFw7,0.429
3001,0.006,https://api.spotify.com/v1/audio-analysis/4TqoDZn04db8TxXV2TyXmj,0.0626,131173.0,0.83,4TqoDZn04db8TxXV2TyXmj,0.00844,4.0,0.361,-5.505,1.0,0.0526,192.217,4.0,https://api.spotify.com/v1/tracks/4TqoDZn04db8TxXV2TyXmj,audio_features,spotify:track:4TqoDZn04db8TxXV2TyXmj,0.512
3002,0.0439,https://api.spotify.com/v1/audio-analysis/5dyCYuFBvb6Y5G2NOJn8eN,0.0783,331111.0,0.641,5dyCYuFBvb6Y5G2NOJn8eN,0.0156,11.0,0.0551,-7.729,0.0,0.0556,187.817,4.0,https://api.spotify.com/v1/tracks/5dyCYuFBvb6Y5G2NOJn8eN,audio_features,spotify:track:5dyCYuFBvb6Y5G2NOJn8eN,0.0693
3003,6.65e-06,https://api.spotify.com/v1/audio-analysis/2BisazLxxhie2uKZBi40tw,0.182,161317.0,0.816,2BisazLxxhie2uKZBi40tw,0.858,5.0,0.139,-4.903,1.0,0.0781,134.823,4.0,https://api.spotify.com/v1/tracks/2BisazLxxhie2uKZBi40tw,audio_features,spotify:track:2BisazLxxhie2uKZBi40tw,0.0345
3004,0.0,https://api.spotify.com/v1/audio-analysis/3y8Y01LgPzP8F5jtWWq5Dk,0.176,305314.0,0.98,3y8Y01LgPzP8F5jtWWq5Dk,0.931,1.0,0.316,-4.242,1.0,0.115,168.716,4.0,https://api.spotify.com/v1/tracks/3y8Y01LgPzP8F5jtWWq5Dk,audio_features,spotify:track:3y8Y01LgPzP8F5jtWWq5Dk,0.0343
3005,0.000729,https://api.spotify.com/v1/audio-analysis/2x1wNXjEoD0T0CcmIA8SqE,0.407,252890.0,0.772,2x1wNXjEoD0T0CcmIA8SqE,0.821,8.0,0.384,-8.431,1.0,0.0444,125.854,4.0,https://api.spotify.com/v1/tracks/2x1wNXjEoD0T0CcmIA8SqE,audio_features,spotify:track:2x1wNXjEoD0T0CcmIA8SqE,0.206
3006,0.000372,https://api.spotify.com/v1/audio-analysis/0VdCWllRlfW1YgIPFClgPU,0.605,326982.0,0.882,0VdCWllRlfW1YgIPFClgPU,0.941,8.0,0.13,-5.124,1.0,0.1,128.134,4.0,https://api.spotify.com/v1/tracks/0VdCWllRlfW1YgIPFClgPU,audio_features,spotify:track:0VdCWllRlfW1YgIPFClgPU,0.191
3007,3.29e-05,https://api.spotify.com/v1/audio-analysis/08DxDSTjCKay9BTAj2H6tS,0.0757,385346.0,0.97,08DxDSTjCKay9BTAj2H6tS,0.874,8.0,0.234,-5.125,1.0,0.24,79.988,4.0,https://api.spotify.com/v1/tracks/08DxDSTjCKay9BTAj2H6tS,audio_features,spotify:track:08DxDSTjCKay9BTAj2H6tS,0.0358
3008,0.513,https://api.spotify.com/v1/audio-analysis/2jFhy5IuFbqiEpUi5fTEg5,0.664,82072.0,0.452,2jFhy5IuFbqiEpUi5fTEg5,0.000109,9.0,0.0913,-8.78,1.0,0.0377,127.306,4.0,https://api.spotify.com/v1/tracks/2jFhy5IuFbqiEpUi5fTEg5,audio_features,spotify:track:2jFhy5IuFbqiEpUi5fTEg5,0.84
3009,0.0298,https://api.spotify.com/v1/audio-analysis/3MexY47MWId7sUXue17fIK,0.542,88637.0,0.695,3MexY47MWId7sUXue17fIK,0.33,0.0,0.265,-6.924,1.0,0.0282,143.121,4.0,https://api.spotify.com/v1/tracks/3MexY47MWId7sUXue17fIK,audio_features,spotify:track:3MexY47MWId7sUXue17fIK,0.859
3010,0.301,https://api.spotify.com/v1/audio-analysis/2yOj1pyRC3NcvQyeZ3yAcL,0.511,124022.0,0.436,2yOj1pyRC3NcvQyeZ3yAcL,7.12e-05,9.0,0.255,-10.254,1.0,0.0409,120.207,4.0,https://api.spotify.com/v1/tracks/2yOj1pyRC3NcvQyeZ3yAcL,audio_features,spotify:track:2yOj1pyRC3NcvQyeZ3yAcL,0.342
3011,0.256,https://api.spotify.com/v1/audio-analysis/2cJwArlIbdhsjBeyDQwL1w,0.556,109149.0,0.544,2cJwArlIbdhsjBeyDQwL1w,0.0,9.0,0.109,-6.203,1.0,0.0338,125.642,4.0,https://api.spotify.com/v1/tracks/2cJwArlIbdhsjBeyDQwL1w,audio_features,spotify:track:2cJwArlIbdhsjBeyDQwL1w,0.858
3012,0.41,https://api.spotify.com/v1/audio-analysis/6so48MMmpvNnVW0SIJMhiP,0.402,163733.0,0.388,6so48MMmpvNnVW0SIJMhiP,1.62e-06,11.0,0.175,-7.412,1.0,0.0528,82.782,4.0,https://api.spotify.com/v1/tracks/6so48MMmpvNnVW0SIJMhiP,audio_features,spotify:track:6so48MMmpvNnVW0SIJMhiP,0.347
3013,0.445,https://api.spotify.com/v1/audio-analysis/2fwuc6TK4vIafDYB43MQki,0.51,85438.0,0.375,2fwuc6TK4vIafDYB43MQki,7.65e-06,7.0,0.307,-8.33,1.0,0.0313,126.374,4.0,https://api.spotify.com/v1/tracks/2fwuc6TK4vIafDYB43MQki,audio_features,spotify:track:2fwuc6TK4vIafDYB43MQki,0.408
3014,0.943,https://api.spotify.com/v1/audio-analysis/6HP2oImw0LsDTeldjkN6oq,0.425,45023.0,0.0401,6HP2oImw0LsDTeldjkN6oq,0.00752,0.0,0.104,-17.301,1.0,0.0498,57.361,4.0,https://api.spotify.com/v1/tracks/6HP2oImw0LsDTeldjkN6oq,audio_features,spotify:track:6HP2oImw0LsDTeldjkN6oq,0.258
3015,0.62,https://api.spotify.com/v1/audio-analysis/1c5gh4dqj3sfE4qW4ZE98V,0.58,96959.0,0.647,1c5gh4dqj3sfE4qW4ZE98V,0.717,7.0,0.113,-10.066,1.0,0.0401,132.624,4.0,https://api.spotify.com/v1/tracks/1c5gh4dqj3sfE4qW4ZE98V,audio_features,spotify:track:1c5gh4dqj3sfE4qW4ZE98V,0.96
3016,0.028,https://api.spotify.com/v1/audio-analysis/6iQsa6hwVFlLUnNvSCFrql,0.658,109031.0,0.568,6iQsa6hwVFlLUnNvSCFrql,0.00356,1.0,0.105,-7.579,1.0,0.0312,128.638,4.0,https://api.spotify.com/v1/tracks/6iQsa6hwVFlLUnNvSCFrql,audio_features,spotify:track:6iQsa6hwVFlLUnNvSCFrql,0.882
3017,0.182,https://api.spotify.com/v1/audio-analysis/2Atrze5YFzgu96QamdyIA6,0.565,130934.0,0.646,2Atrze5YFzgu96QamdyIA6,0.0,0.0,0.0787,-6.248,1.0,0.0335,137.289,4.0,https://api.spotify.com/v1/tracks/2Atrze5YFzgu96QamdyIA6,audio_features,spotify:track:2Atrze5YFzgu96QamdyIA6,0.577
3018,0.134,https://api.spotify.com/v1/audio-analysis/5MAbv1SXZX03D4ndmn1CEZ,0.571,150107.0,0.362,5MAbv1SXZX03D4ndmn1CEZ,0.00262,4.0,0.0925,-10.121,1.0,0.0558,124.199,4.0,https://api.spotify.com/v1/tracks/5MAbv1SXZX03D4ndmn1CEZ,audio_features,spotify:track:5MAbv1SXZX03D4ndmn1CEZ,0.522
3019,0.689,https://api.spotify.com/v1/audio-analysis/6L5ks2ivQVCLnI4JmIr9NT,0.524,154305.0,0.182,6L5ks2ivQVCLnI4JmIr9NT,0.000101,9.0,0.16,-13.155,1.0,0.0637,85.72,4.0,https://api.spotify.com/v1/tracks/6L5ks2ivQVCLnI4JmIr9NT,audio_features,spotify:track:6L5ks2ivQVCLnI4JmIr9NT,0.158
3020,0.174,https://api.spotify.com/v1/audio-analysis/13pFTH1XsXp4enELc9QPcN,0.644,112879.0,0.401,13pFTH1XsXp4enELc9QPcN,0.0,7.0,0.132,-6.782,1.0,0.0403,95.354,4.0,https://api.spotify.com/v1/tracks/13pFTH1XsXp4enELc9QPcN,audio_features,spotify:track:13pFTH1XsXp4enELc9QPcN,0.459
3021,0.347,https://api.spotify.com/v1/audio-analysis/1TdkPgTALcwiUgzm5V9i6f,0.475,142444.0,0.511,1TdkPgTALcwiUgzm5V9i6f,0.0542,2.0,0.141,-7.726,1.0,0.0331,143.956,4.0,https://api.spotify.com/v1/tracks/1TdkPgTALcwiUgzm5V9i6f,audio_features,spotify:track:1TdkPgTALcwiUgzm5V9i6f,0.502
3022,0.977,https://api.spotify.com/v1/audio-analysis/755Bk8p4QmAzhdLY9cIZEl,0.519,119913.0,0.0854,755Bk8p4QmAzhdLY9cIZEl,2.7e-05,7.0,0.137,-17.027,1.0,0.0416,76.693,4.0,https://api.spotify.com/v1/tracks/755Bk8p4QmAzhdLY9cIZEl,audio_features,spotify:track:755Bk8p4QmAzhdLY9cIZEl,0.165
3023,0.67,https://api.spotify.com/v1/audio-analysis/4NyAjxF3DEyvvO5xdrfd4r,0.389,278407.0,0.401,4NyAjxF3DEyvvO5xdrfd4r,0.398,7.0,0.128,-9.593,1.0,0.0259,95.817,3.0,https://api.spotify.com/v1/tracks/4NyAjxF3DEyvvO5xdrfd4r,audio_features,spotify:track:4NyAjxF3DEyvvO5xdrfd4r,0.108
3024,0.294,https://api.spotify.com/v1/audio-analysis/32Wqig5TwLDMhpJEuGVqNs,0.575,283308.0,0.556,32Wqig5TwLDMhpJEuGVqNs,5.73e-05,5.0,0.0842,-7.81,1.0,0.0286,107.958,4.0,https://api.spotify.com/v1/tracks/32Wqig5TwLDMhpJEuGVqNs,audio_features,spotify:track:32Wqig5TwLDMhpJEuGVqNs,0.542
3025,0.528,https://api.spotify.com/v1/audio-analysis/4mjtqkV4edOJm19pxtRnMG,0.575,265440.0,0.627,4mjtqkV4edOJm19pxtRnMG,0.0169,9.0,0.0862,-9.577,1.0,0.026,107.921,4.0,https://api.spotify.com/v1/tracks/4mjtqkV4edOJm19pxtRnMG,audio_features,spotify:track:4mjtqkV4edOJm19pxtRnMG,0.661
